,Movie Id,Title,Tagword,description,totaltweets,retweetcount,text,hashtags
0,33,Desperado ,#desperado,"#Cancer♋
#Islam
#SALFORDUNI 
#MAIOJ 
#Communication&MediaStrategy
.
I Will Not Be Put In a BOX!",23455,0,Na Jackie B type dey make dem dey sub baby mamas 🤨😒🙄#desperado #BBNajia #BBNaijaShineYaEyes,"['desperado', 'BBNajia', 'BBNaijaShineYaEyes']"
1,33,Desperado ,#desperado,"entrapeneur/marketing management professional..singer/song writer/performer, weekend warrior, jack of all trades, meteorlogical junkie",26,0,"Seems there are far too many of us sitting on the fence between ""the end of the world"" &amp; ""the end of the world, as we know it"" (REM)....#DESPERADO🤔😟 !!!",['DESPERADO']
2,33,Desperado ,#desperado,Music for your daily mood booster. A collection of good audio quality stations. Want your music on our playlist? DM us or via hello@dailymate.net,72472,0,"Now playing ""Rick Price &amp; Jack Jones - Desperado"" on channel Firstbeat. Listen it on Dailymate Radio at https://t.co/YKocEZAZ8D. We love you! #nowplaying #firstbeat #rickpricejackjones #desperado #dailymateradio #radiostream #onlineradio #radiodirectory https://t.co/esPIHjJj03","['nowplaying', 'firstbeat', 'rickpricejackjones', 'desperado', 'dailymateradio', 'radiostream', 'onlineradio', 'radiodirectory']"
3,33,Desperado ,#desperado,Follow the fun for flowers & fish cannot sing.,711,0,"Music with Michele, Cancion de Mariachi https://t.co/JizMPGnSon #noborderwall #elrey #desperado #loslobos #titotarantula #latinmusic #music #musicalatina #musica #mexico #spanish #spain #salsa #latin #latino #puertorico #guitar #colombia #MusicWithMichele 

via @MicheleTrainer https://t.co/MWlMCVxZk0","['noborderwall', 'elrey', 'desperado', 'loslobos', 'titotarantula', 'latinmusic', 'music', 'musicalatina', 'musica', 'mexico', 'spanish', 'spain', 'salsa', 'latin', 'latino', 'puertorico', 'guitar', 'colombia', 'MusicWithMichele']"
4,33,Desperado ,#desperado,"#หยดหมึก ✒📖
#ชมรมนักอ่าน 📚
#ชมรมแบ่งปันเนื้อเพลงท่อนที่ชอบ 🎶
#ชมรมบทหนังที่ประทับใจ 🎬
#ชมรมสะสมQuote 💬

'Live every day like it's your last ✡",760,0,"And freedom, oh freedom, well that's just some people talkin'
Your prison is walking through this world all alone
...
You better let somebody love you...

#Desperado
#ชมรมแบ่งปันเนื้อเพลงท่อนที่ชอบ","['Desperado', 'ชมรมแบ่งปันเนื้อเพลงท่อนที่ชอบ']"
5,33,Desperado ,#desperado,find it interesting viewing others train of thought and opinions..,102,0,Theres always that 1 guy #desperado #dont worry tongans do the same,"['desperado', 'dont']"
6,33,Desperado ,#desperado,"Thanks to those with whom I have interacted here. It has been a pleasure. Musicians whose work I tried to share, I believe in you.",29690,0,"Eagles - ""Saturday Night"" #Desperado (1973) https://t.co/g0W2GC95OO via @YouTube #np","['Desperado', 'np']"
7,33,Desperado ,#desperado,bare knuckle Barb,834,0,Might get evicted cos he’s breaking my walls #desperado,['desperado']
8,33,Desperado ,#desperado,Independent Musical Artist. Investor. Discography: @plu2o_nash @martinxsky @mathaiusyung @thadarkshogunn @lashaunEllis @roryfresco_ @MOLLYsaidFUKoff,17242,0,Tomorrow morning 8/7 #cjstowklyn #desperado #homemade #yungmacfilms https://t.co/lYUsFu12iI,"['cjstowklyn', 'desperado', 'homemade', 'yungmacfilms']"
9,33,Desperado ,#desperado,𝖨 𝗄𝗂𝗌𝗌 𝗐𝗂𝗍𝗁 𝗎𝗇𝖻𝗂𝖺𝗌𝖾𝖽 𝗅𝗂𝗉𝗌,1695,0,Me and my many faces. #Desperado https://t.co/jF46SYIoGJ,['Desperado']
10,33,Desperado ,#desperado,"Instagram @razorfadebarbershop1, Facebook: Razor Fade Barber Shop, Google: Razor Fade Barber Shop Milton, Email : 1razorfade@gmail.com. Welcome to our Twitter😍",185,1,"Razor Fade Barber Shop Milton 
#Dance 
#DancingRose 
#danceweekend 
#dancermeme 
#DanceoftheSkyEmpire 
#desperado 
#SalmanKhan 
#SalmaHayek 
#SalarioRosa 
#TAN
#tangledmovie 
#melbournelockdown 
#BrittanyHiggins 
#brisbane2032 
#Bristol 
#BristolCity 
#BritishGP 
#BritishAirways https://t.co/FJRFnc4Bj6","['Dance', 'DancingRose', 'danceweekend', 'dancermeme', 'DanceoftheSkyEmpire', 'desperado']"
11,33,Desperado ,#desperado,"Instagram @razorfadebarbershop1, Facebook: Razor Fade Barber Shop, Google: Razor Fade Barber Shop Milton, Email : 1razorfade@gmail.com. Welcome to our Twitter😍",185,1,"Razor Fade Barber Shop Milton 
#Dance 
#DancingRose 
#danceweekend 
#dancermeme 
#DanceoftheSkyEmpire 
#desperado 
#SalmanKhan 
#SalmaHayek 
#SalarioRosa 
#TAN
#tangledmovie 
#melbournelockdown 
#BrittanyHiggins 
#brisbane2032 
#Bristol 
#BristolCity 
#BritishGP 
#BritishAirways https://t.co/FJRFnc4Bj6","['Dance', 'DancingRose', 'danceweekend', 'dancermeme', 'DanceoftheSkyEmpire', 'desperado', 'SalmanKhan', 'SalmaHayek', 'SalarioRosa', 'TAN', 'tangledmovie', 'melbournelockdown', 'BrittanyHiggins', 'brisbane2032', 'Bristol', 'BristolCity', 'BritishGP', 'BritishAirways']"
12,33,Desperado ,#desperado,*Bluff Buster *L00p h0ler* *PlayBoy *HeartbreaKid *Shadow Dancer *Trigga Man *SwtchBlde *Weapon X-Ebitionist *HOMEOWNER  *PROFESSional  *PETTYCure *FLLNAngel👹,16559,0,"Cai is so #DESPERADO to prove a point
Cai'll start an online relationship w/
A  female pornstar w/ a G.I.R.L.
Behind t/ scenes and
Beat his dick like it owes him money
For TEN🙏🏿😇 years
Just so you know its 
Cai's way or t/ hii-way 
(Cero offense) 😅

#CaiFacts #STRiKEONE https://t.co/TTvfn1Ge1o","['DESPERADO', 'CaiFacts', 'STRiKEONE']"
13,33,Desperado ,#desperado,"Fun guy from London who likes street food, sport, films, photography and tech, what more do I need to say!!",3515,0,The #desperado one is great. Excellent work 👏👏👏 https://t.co/hSkQkh2N3Y,['desperado']
